"pathway_id","node1_kegg_id","node1_symbol","node1_type","node1_entry_id","node2_kegg_id","node2_symbol","node2_type","node2_entry_id","relation_type","subtype_1_name","subtype_1_value","subtype_2_name","subtype_2_value","subtype_3_name","subtype_3_value","ExperimentScore","CoexpressionScore"
"hsa04015","hsa:4301","AFDN, AF6, MLL-AF6, MLLT4, l-afadin","gene",45,"hsa:1500","CTNND1, BCDS2, CAS, CTNND, P120CAS, P120CTN, p120, p120(CAS), p120(CTN)","gene",158,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:1500","CTNND1, BCDS2, CAS, CTNND, P120CAS, P120CTN, p120, p120(CAS), p120(CTN)","gene",158,"hsa:999","CDH1, Arc-1, BCDS1, CD324, CDHE, ECAD, LCAM, UVO","gene",29,"PPrel","activation","-->","","","","",923,72
"hsa04015","hsa:889","KRIT1, CAM, CCM1","gene",89,"hsa:1499","CTNNB1, CTNNB, EVR7, MRD19, NEDSDV, armadillo","gene",159,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:1499","CTNNB1, CTNNB, EVR7, MRD19, NEDSDV, armadillo","gene",159,"hsa:999","CDH1, Arc-1, BCDS1, CD324, CDHE, ECAD, LCAM, UVO","gene",29,"PPrel","activation","-->","","","","",999,0
"hsa04015","hsa:10636","RGS14","gene",209,"hsa:3683 hsa:3684 hsa:3688 hsa:3689","ITGAL, CD11A, LFA-1, LFA1A...","gene",48,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:83593","RASSF5, Maxp1, NORE1, NORE1A, NORE1B, RAPL, RASSF3","gene",21,"hsa:3683 hsa:3684 hsa:3688 hsa:3689","ITGAL, CD11A, LFA-1, LFA1A...","gene",48,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:23683 hsa:25865 hsa:5587","PRKD3, EPK2, PKC-NU, PKD3, PRKCN, nPKC-NU...","gene",88,"hsa:3683 hsa:3684 hsa:3688 hsa:3689","ITGAL, CD11A, LFA-1, LFA1A...","gene",48,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:673","BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1","gene",47,"hsa:5604 hsa:5605","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","gene",8,"PPrel","activation","-->","","","","",994,60
"hsa04015","hsa:5894","RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf","gene",9,"hsa:5604 hsa:5605","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","gene",8,"PPrel","activation","-->","","","","",955,72
"hsa04015","hsa:5604 hsa:5605","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1...","gene",8,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",7,"PPrel","activation","-->","phosphorylation","+p","","",900,82
"hsa04015","hsa:5606 hsa:5608","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2...","gene",22,"hsa:1432 hsa:5600 hsa:5603 hsa:6300","MAPK14, CSBP, CSBP1, CSBP2, CSPB1, EXIP, Mxi2, PRKM14, PRKM15, RK, SAPK2A, p38, p38ALPHA...","gene",23,"PPrel","activation","-->","","","","",872,43
"hsa04015","hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","gene",142,"hsa:10000 hsa:207 hsa:208","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","gene",143,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:54518","APBB1IP, INAG1, PREL1, RARP1, RIAM","gene",15,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:64411","ARAP3, CENTD3, DRAG1","gene",83,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"undefined","","group",220,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"undefined","","group",221,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:4301","AFDN, AF6, MLL-AF6, MLLT4, l-afadin","gene",45,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:889","KRIT1, CAM, CCM1","gene",89,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:10636","RGS14","gene",209,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:83593","RASSF5, Maxp1, NORE1, NORE1A, NORE1B, RAPL, RASSF3","gene",21,"PPrel","activation","-->","","","","",510,49
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:23683 hsa:25865 hsa:5587","PRKD3, EPK2, PKC-NU, PKD3, PRKCN, nPKC-NU...","gene",88,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:673","BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1","gene",47,"PPrel","activation","-->","","","","",625,49
"hsa04015","hsa:3265 hsa:3845 hsa:4893 hsa:6237","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",151,"hsa:673","BRAF, B-RAF1, B-raf, BRAF-1, BRAF1, NS7, RAFB1","gene",47,"PPrel","activation","-->","","","","",885,0
"hsa04015","hsa:3265 hsa:3845 hsa:4893 hsa:6237","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",151,"hsa:5894","RAF1, CMD1NN, CRAF, NS5, Raf-1, c-Raf","gene",9,"PPrel","activation","-->","","","","",999,0
"hsa04015","hsa:3265 hsa:3845 hsa:4893 hsa:6237","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",151,"hsa:51196","PLCE1, NPHS3, PLCE, PPLC","gene",205,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:5606 hsa:5608","MAP2K3, MAPKK3, MEK3, MKK3, PRKMK3, SAPKK-2, SAPKK2...","gene",22,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","gene",142,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:51196","PLCE1, NPHS3, PLCE, PPLC","gene",205,"PPrel","activation","-->","","","","",0,0
"hsa04015","hsa:22808","MRAS, M-RAs, NS11, R-RAS3, RRAS3","gene",98,"hsa:9771","RAPGEF5, GFR, MR-GEF, MRGEF, REPAC","gene",99,"PPrel","inhibition","--|","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:3397","ID1, ID, bHLHb24","gene",198,"PPrel","inhibition","--|","","","","",0,0
"hsa04015","hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"hsa:5900","RALGDS, RGDS, RGF, RalGEF","gene",19,"PPrel","inhibition","--|","","","","",696,0
"hsa04015","hsa:3397","ID1, ID, bHLHb24","gene",198,"hsa:7057","THBS1, THBS, THBS-1, TSP, TSP-1, TSP1","gene",199,"PPrel","inhibition","--|","","","","",0,0
"hsa04015","cpd:C00035","C00035","compound",34,"hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",31,"PCrel","binding/association","---","","","","",0,0
"hsa04015","cpd:C00044","C00044","compound",33,"hsa:5906 hsa:5908","RAP1A, C21KG, G-22K, KREV-1, KREV1, RAP1, SMGP21...","gene",10,"PCrel","binding/association","---","","","","",0,0
"hsa04015","hsa:3265 hsa:3845 hsa:4893 hsa:6237","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",151,"cpd:C00044","C00044","compound",154,"PCrel","binding/association","---","","","","",0,0
"hsa04015","cpd:C00076","C00076","compound",169,"hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",167,"PCrel","binding/association","---","","","","",0,0
"hsa04015","hsa:4301","AFDN, AF6, MLL-AF6, MLLT4, l-afadin","gene",45,"hsa:6494","SIPA1, SPA1","gene",40,"PPrel","inhibition","--|","","","","",0,0
"hsa04020","hsa:1128 hsa:1131 hsa:1133 hsa:135 hsa:136 hsa:153 hsa:154 hsa:155 hsa:1812 hsa:1816 hsa:3274 hsa:3360 hsa:3361 hsa:3362 hsa:3363","CHRM1, HM1, M1, M1R...","gene",80,"hsa:2774 hsa:2778","GNAL, DYT25, HG1O...","gene",83,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:2774 hsa:2778","GNAL, DYT25, HG1O...","gene",83,"hsa:107 hsa:108 hsa:109 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",78,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",82,"hsa:5350","PLN, CMD1P, CMH18, PLB","gene",81,"PPrel","inhibition","--|","phosphorylation","+p","","",0,0
"hsa04020","hsa:5350","PLN, CMD1P, CMH18, PLB","gene",81,"hsa:487 hsa:488 hsa:489","ATP2A1, ATP2A, SERCA1...","gene",79,"PPrel","inhibition","--|","","","","",625,60
"hsa04020","hsa:1956 hsa:2064 hsa:2065 hsa:2066 hsa:2260 hsa:2261 hsa:2263 hsa:2264 hsa:2321 hsa:2324 hsa:3791 hsa:4233 hsa:4486 hsa:4914 hsa:4915 hsa:4916 hsa:5156 hsa:5159 hsa:5979","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA...","gene",56,"hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",59,"PPrel","activation","-->","","","","",891,42
"hsa04020","hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"hsa:340156 hsa:4638 hsa:85366 hsa:91807","MYLK4, SgK085...","gene",64,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:5255 hsa:5256 hsa:5257 hsa:5260 hsa:5261","PHKA1, PHKA...","gene",67,"hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","gene",48,"hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:107 hsa:108 hsa:109 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",78,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",82,"PPrel","compound","45","","","","",0,0
"hsa04020","hsa:113026 hsa:5333 hsa:84812","PLCD3, PLC-delta-3...","gene",65,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"PPrel","compound","43","","","","",0,0
"hsa04020","hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",69,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"PPrel","compound","43","","","","",0,0
"hsa04020","hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",59,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"PPrel","compound","43","","","","",0,0
"hsa04020","hsa:51196","PLCE1, NPHS3, PLCE, PPLC","gene",54,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"PPrel","compound","43","","","","",0,0
"hsa04020","hsa:89869","PLCZ1, NYD-SP27, PLC-zeta-1, PLCzeta, SPGF17","gene",62,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"PPrel","compound","43","","","","",0,0
"hsa04020","hsa:113026 hsa:5333 hsa:84812","PLCD3, PLC-delta-3...","gene",65,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"PPrel","compound","41","","","","",0,0
"hsa04020","hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",69,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"PPrel","compound","41","","","","",0,0
"hsa04020","hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",59,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"PPrel","compound","41","","","","",0,0
"hsa04020","hsa:51196","PLCE1, NPHS3, PLCE, PPLC","gene",54,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"PPrel","compound","41","","","","",0,0
"hsa04020","hsa:89869","PLCZ1, NYD-SP27, PLC-zeta-1, PLCzeta, SPGF17","gene",62,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"PPrel","compound","41","","","","",0,0
"hsa04020","hsa:952","CD38, ADPRC_1, ADPRC1, cADPR1","gene",52,"hsa:6261 hsa:6262 hsa:6263","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","gene",68,"PPrel","compound","36","","","","",0,0
"hsa04020","hsa:6543 hsa:6546 hsa:6547","SLC8A2, NCX2...","gene",42,"cpd:C01330","C01330","compound",85,"PCrel","","","","","","",0,0
"hsa04020","hsa:51196","PLCE1, NPHS3, PLCE, PPLC","gene",54,"cpd:C00575","C00575","compound",44,"PCrel","","","","","","",0,0
"hsa04020","hsa:952","CD38, ADPRC_1, ADPRC1, cADPR1","gene",52,"cpd:C00002","C00002","compound",40,"PCrel","","","","","","",0,0
"hsa04020","hsa:952","CD38, ADPRC_1, ADPRC1, cADPR1","gene",52,"cpd:C00004","C00004","compound",39,"PCrel","","","","","","",0,0
"hsa04020","hsa:6543 hsa:6546 hsa:6547","SLC8A2, NCX2...","gene",42,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:487 hsa:488 hsa:489","ATP2A1, ATP2A, SERCA1...","gene",79,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","undefined","","group",184,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:490 hsa:491 hsa:492 hsa:493","ATP2B1, MRD66, PMCA1, PMCA1kb...","gene",86,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:10800 hsa:1128 hsa:1129 hsa:1131 hsa:146 hsa:147 hsa:148 hsa:185 hsa:1909 hsa:1910 hsa:2149 hsa:2911 hsa:2915 hsa:2925 hsa:3269 hsa:3356 hsa:3357 hsa:3358 hsa:3973 hsa:4923 hsa:5021 hsa:552 hsa:553 hsa:56413 hsa:57105 hsa:5724 hsa:5731 hsa:5733 hsa:5737 hsa:623 hsa:624 hsa:6865 hsa:6869 hsa:6870 hsa:6915 hsa:7201 hsa:7852 hsa:886 hsa:887","CYSLTR1, CYSLT1, CYSLT1R, CYSLTR, HMTMF81...","gene",73,"hsa:2767 hsa:2769 hsa:2776 hsa:9630","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",57,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:2767 hsa:2769 hsa:2776 hsa:9630","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",57,"hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",69,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:6261 hsa:6262 hsa:6263","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","gene",68,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",66,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:7125 hsa:7134","TNNC2, CFAP85, CMYO15, CMYP15, FAP85, MYONRI...","gene",75,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:2185","PTK2B, CADTK, CAKB, FADK2, FAK2, PKB, PTK, PYK2, RAFTK","gene",50,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",49,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:3706 hsa:3707 hsa:80271","ITPKA, IP3-3KA, IP3KA...","gene",28,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"hsa:5136 hsa:5137 hsa:5153","PDE1A, CAM-PDE_1A, CAM-PDE-1A, HCAM-1, HCAM1, HSPDE1A...","gene",30,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"hsa:107 hsa:109 hsa:114","ADCY1, AC1, DFNB44...","gene",29,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"hsa:4842 hsa:4843 hsa:4846","NOS1, IHPS1, N-NOS, NC-NOS, NOS, bNOS, nNOS...","gene",31,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:57118 hsa:57172 hsa:814 hsa:815 hsa:816 hsa:817 hsa:818 hsa:8536","CAMK1D, CKLiK, CaM-K1, CaMKID...","gene",47,"hsa:163688 hsa:51806 hsa:801 hsa:805 hsa:808 hsa:810 hsa:91860","CALML6, CAGLP...","gene",74,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:6543 hsa:6546 hsa:6547","SLC8A2, NCX2...","gene",46,"cpd:C01330","C01330","compound",34,"PCrel","","","","","","",0,0
"hsa04020","hsa:6543 hsa:6546 hsa:6547","SLC8A2, NCX2...","gene",46,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:102723407","IGH, IGH@, IGHV4, IGHV4-30, IGHV4-38-2, IGHV4-39, IGHV4-b, IGVH, IGVH4-39, IGVH4-b, IGVH4b, IgA, IgT, ighv","gene",55,"hsa:5335 hsa:5336","PLCG1, IDAA, NCKAP3, PLC-II, PLC1, PLC148, PLCgamma1...","gene",59,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:80228 hsa:84876 hsa:93129","ORAI2, C7orf19, CBCIP2, MEM142B, TMEM142B...","gene",70,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:775 hsa:776 hsa:778 hsa:779","CACNA1C, CACH2, CACN2, CACNA1C-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS._LQT8...","gene",71,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:773 hsa:774 hsa:777","CACNA1A, APCA, BI, CACNL1A4, CAV2.1, DEE42, EA2, EIEE42, FHM, HPCA, MHP, MHP1, SCA6...","gene",72,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:8911 hsa:8912 hsa:8913","CACNA1I, Cav3.3, NEDSIS, ca(v)3.3...","gene",84,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:1139 hsa:116443 hsa:116444 hsa:22953 hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906 hsa:5023 hsa:5024 hsa:5025 hsa:5026 hsa:5027 hsa:89832 hsa:9127","CHRNA7, CHRNA7-2, NACHRA7...","gene",58,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","cpd:C00076","C00076","compound",35,"hsa:113026 hsa:5333 hsa:84812","PLCD3, PLC-delta-3...","gene",65,"PCrel","","","","","","",0,0
"hsa04020","hsa:56848 hsa:8877","SPHK2, SK_2, SK-2, SPK_2, SPK-2...","gene",61,"cpd:C06124","C06124","compound",38,"PCrel","","","","","","",0,0
"hsa04020","hsa:57620 hsa:6786","STIM2...","gene",147,"hsa:80228 hsa:84876 hsa:93129","ORAI2, C7orf19, CBCIP2, MEM142B, TMEM142B...","gene",70,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:952","CD38, ADPRC_1, ADPRC1, cADPR1","gene",52,"hsa:219931 hsa:53373","TPCN2, SHEP10, TPC2...","gene",51,"PPrel","compound","37","","","","",0,0
"hsa04020","hsa:219931 hsa:53373","TPCN2, SHEP10, TPC2...","gene",51,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:844 hsa:845","CASQ1, CASQ, CSQ1, PDIB1, VMCQA...","gene",157,"undefined","","group",185,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:3270","HRC","gene",166,"hsa:10345","TRDN, CARDAR, CPVT5, TDN, TRISK","gene",158,"PPrel","binding/association","---","","","","",0,0
"hsa04020","hsa:3270","HRC","gene",164,"hsa:487 hsa:488 hsa:489","ATP2A1, ATP2A, SERCA1...","gene",79,"PPrel","binding/association","---","","","","",0,0
"hsa04020","cpd:C11556","C11556","compound",171,"hsa:219931 hsa:53373","TPCN2, SHEP10, TPC2...","gene",51,"PCrel","","","","","","",0,0
"hsa04020","cpd:C11556","C11556","compound",171,"hsa:255231 hsa:55283 hsa:57192","MCOLN2, TRP-ML2, TRPML2...","gene",170,"PCrel","","","","","","",0,0
"hsa04020","hsa:255231 hsa:55283 hsa:57192","MCOLN2, TRP-ML2, TRPML2...","gene",170,"cpd:C00076","C00076","compound",35,"PCrel","","","","","","",0,0
"hsa04020","hsa:1950 hsa:2246 hsa:2247 hsa:2248 hsa:2249 hsa:2250 hsa:2251 hsa:2252 hsa:2253 hsa:2254 hsa:2255 hsa:2277 hsa:26281 hsa:26291 hsa:2668 hsa:27006 hsa:3082 hsa:4485 hsa:4803 hsa:5154 hsa:5155 hsa:56034 hsa:7039 hsa:7422 hsa:7423 hsa:7424 hsa:80310 hsa:8074 hsa:8817 hsa:8822 hsa:8823 hsa:9965","EGF, HOMG4, URG...","gene",174,"hsa:1956 hsa:2064 hsa:2065 hsa:2066 hsa:2260 hsa:2261 hsa:2263 hsa:2264 hsa:2321 hsa:2324 hsa:3791 hsa:4233 hsa:4486 hsa:4914 hsa:4915 hsa:4916 hsa:5156 hsa:5159 hsa:5979","EGFR, ERBB, ERBB1, ERRP, HER1, NISBD2, NNCIS, PIG61, mENA...","gene",56,"PPrel","activation","-->","","","","",999,0
"hsa04020","hsa:100130933 hsa:100507027 hsa:401152 hsa:6588","ERLN, C17orf110, ELN, SMIM6...","gene",175,"hsa:487 hsa:488 hsa:489","ATP2A1, ATP2A, SERCA1...","gene",79,"PPrel","inhibition","--|","","","","",0,0
"hsa04020","hsa:775 hsa:776 hsa:778 hsa:779","CACNA1C, CACH2, CACN2, CACNA1C-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS._LQT8...","gene",71,"hsa:6261 hsa:6262 hsa:6263","RYR1, CCO, CMYO1A, CMYO1B, CMYP1A, CMYP1B, KDS, MHS, MHS1, PPP1R137, RYDR, RYR, RYR-1, SKRR...","gene",68,"PPrel","activation","-->","","","","",0,0
"hsa04020","hsa:5530 hsa:5532 hsa:5533 hsa:5534 hsa:5535","PPP3CA, ACCIID, CALN, CALNA, CALNA1, CCN1, CNA1, DEE91, IECEE, IECEE1, PPP2B...","gene",48,"hsa:4772 hsa:4773 hsa:4775 hsa:4776","NFATC1, NF-ATC, NF-ATc1.2, NFAT2, NFATc...","gene",181,"PPrel","activation","-->","dephosphorylation","-p","","",976,0
